dataset,query_mode,workload,query_id,node_id,node_type,node_class,join_count,relation_count,relations,estimated_cardinality,actual_cardinality,actual_loops,actual_rows_total,q_error,signed_log10_error,bias,total_cost,actual_total_time
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0002,Seq Scan,scan,0,1,keyword AS k,1.0,1.0,1.0,1.0,1.0,0.0,exact,491.95,1.248
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0003,Index Scan,scan,0,1,movie_keyword AS mk,158.0,1.0,1.0,1.0,158.0,2.1986570869544226,over,340.89,0.027
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0004,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,96.0,1.0,1.0,1.0,96.0,1.9822712330395684,over,834.42,1.277
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0005,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,96.0,1.0,1.0,1.0,96.0,1.9822712330395684,over,9213.09,36.814
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0006,Index Scan,scan,0,1,movie_companies AS mc,2.0,2.0,1.0,2.0,1.0,0.0,exact,0.47,0.03
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0007,Nested Loop,join,3,4,keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,227.0,2.0,1.0,2.0,113.5,2.0549958615291413,over,9260.94,36.848
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0008,Seq Scan,scan,0,1,company_name AS cn,18003.0,18003.0,1.0,18003.0,1.0,0.0,exact,350.03,1.328
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0009,Hash Join,join,4,5,company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,228.0,2.0,1.0,2.0,114.0,2.0569048513364727,over,9839.13,39.762
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0010,Index Scan,scan,0,1,cast_info AS ci,22.0,8.0,2.0,16.0,2.75,0.43933269383026263,over,0.89,0.034
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0011,Nested Loop,join,5,6,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,4900.0,16.0,1.0,16.0,306.25,2.486076097372589,over,10105.72,39.836
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0012,Seq Scan,scan,0,1,name AS n,441212.0,441020.0,1.0,441020.0,1.0004353544056959,0.00018903087133964838,over,11144.0,56.206
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,17d:0013,Hash Join,join,6,7,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|name AS n|title AS t,4504.0,14.0,1.0,14.0,321.7142857142857,2.507470346165052,over,32902.28,166.227
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0001,Seq Scan,scan,0,1,name AS n,480000.0,480000.0,1.0,480000.0,1.0,0.0,exact,9944.0,27.193
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0002,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,16.642
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0003,Seq Scan,scan,0,1,keyword AS k,1.0,1.0,1.0,1.0,1.0,0.0,exact,491.95,1.284
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0004,Index Scan,scan,0,1,movie_keyword AS mk,158.0,29606.0,1.0,29606.0,187.37974683544303,-2.2727226478487426,under,340.89,9.592
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0005,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,96.0,29606.0,1.0,29606.0,308.3958333333333,-2.4891085017635968,under,834.42,12.65
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0006,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,96.0,29606.0,1.0,29606.0,308.3958333333333,-2.4891085017635968,under,9213.09,63.27
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0007,Index Scan,scan,0,1,movie_companies AS mc,2.0,2.0,29606.0,59212.0,1.0,0.0,exact,0.47,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0008,Nested Loop,join,3,4,keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,227.0,63892.0,1.0,63892.0,281.4625550660793,-2.4494206257953173,under,9260.94,126.272
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0009,Seq Scan,scan,0,1,company_name AS cn,12.0,12.0,1.0,12.0,1.0,0.0,exact,395.04,1.232
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0010,Nested Loop,join,4,5,company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,1.0,4384.0,1.0,4384.0,4384.0,-3.641870545476313,under,9696.87,184.504
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0011,Index Scan,scan,0,1,cast_info AS ci,22.0,8.0,4384.0,35072.0,2.75,0.43933269383026263,over,0.89,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0012,Nested Loop,join,5,6,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,3.0,34786.0,1.0,34786.0,11595.333333333334,-4.064283237902552,under,9698.03,195.984
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,17e:0013,Hash Join,join,6,7,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|name AS n|title AS t,3.0,34786.0,1.0,34786.0,11595.333333333334,-4.064283237902552,under,21442.1,259.518
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0001,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,18.9
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0002,Seq Scan,scan,0,1,keyword AS k,1.0,1.0,1.0,1.0,1.0,0.0,exact,491.95,1.258
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0003,Index Scan,scan,0,1,movie_keyword AS mk,158.0,1.0,1.0,1.0,158.0,2.1986570869544226,over,340.89,0.035
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0004,Nested Loop,join,1,2,keyword AS k|movie_keyword AS mk,96.0,1.0,1.0,1.0,96.0,1.9822712330395684,over,834.42,1.295
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0005,Hash Join,join,2,3,keyword AS k|movie_keyword AS mk|title AS t,96.0,1.0,1.0,1.0,96.0,1.9822712330395684,over,9213.09,40.63
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0006,Index Scan,scan,0,1,movie_companies AS mc,2.0,2.0,1.0,2.0,1.0,0.0,exact,0.47,0.022
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0007,Nested Loop,join,3,4,keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,227.0,2.0,1.0,2.0,113.5,2.0549958615291413,over,9260.94,40.656
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0008,Seq Scan,scan,0,1,company_name AS cn,18003.0,18003.0,1.0,18003.0,1.0,0.0,exact,350.03,1.286
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0009,Hash Join,join,4,5,company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,228.0,2.0,1.0,2.0,114.0,2.0569048513364727,over,9839.13,43.531
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0010,Index Scan,scan,0,1,cast_info AS ci,22.0,8.0,2.0,16.0,2.75,0.43933269383026263,over,0.89,0.02
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0011,Nested Loop,join,5,6,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|title AS t,4900.0,16.0,1.0,16.0,306.25,2.486076097372589,over,10105.72,43.576
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0012,Seq Scan,scan,0,1,name AS n,373333.0,350384.0,1.0,350384.0,1.0654967121786383,0.027552113942404824,over,11144.0,53.619
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,17f:0013,Hash Join,join,6,7,cast_info AS ci|company_name AS cn|keyword AS k|movie_companies AS mc|movie_keyword AS mk|name AS n|title AS t,3811.0,14.0,1.0,14.0,272.2142857142857,2.4349109130939293,over,31118.86,154.602
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0001,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,16.661
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0002,Seq Scan,scan,0,1,name AS n,25.0,2.0,1.0,2.0,12.5,1.0969100130080565,over,12344.0,44.57
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0003,Bitmap Heap Scan,scan,0,1,cast_info AS ci,1.0,0.0,2.0,0.0,1.0,0.0,exact,630.7,1.721
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0004,Nested Loop,join,1,2,cast_info AS ci|name AS n,1.0,1.0,1.0,1.0,1.0,0.0,exact,28111.65,48.017
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0005,Hash Join,join,2,3,cast_info AS ci|name AS n|title AS t,1.0,1.0,1.0,1.0,1.0,0.0,exact,36488.18,82.806
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0006,Index Scan,scan,0,1,movie_info_idx AS mi_idx,2.0,2.0,1.0,2.0,1.0,0.0,exact,0.53,0.02
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0007,Nested Loop,join,3,4,cast_info AS ci|movie_info_idx AS mi_idx|name AS n|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,36488.73,82.828
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0008,Index Scan,scan,0,1,movie_info AS mi,22.0,24.0,2.0,48.0,1.0909090909090908,-0.0377885608893998,under,1.11,0.022
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0009,Nested Loop,join,4,5,cast_info AS ci|movie_info AS mi|movie_info_idx AS mi_idx|name AS n|title AS t,1.0,48.0,1.0,48.0,48.0,-1.6812412373755872,under,36490.11,82.879
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0010,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,48.0,48.0,1.0,0.0,exact,1.31,0.001
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0011,Nested Loop,join,5,6,cast_info AS ci|info_type AS it1|movie_info AS mi|movie_info_idx AS mi_idx|name AS n|title AS t,1.0,2.0,1.0,2.0,2.0,-0.3010299956639812,under,36491.43,82.969
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0012,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,2.0,2.0,1.0,0.0,exact,1.31,0.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,18a:0013,Nested Loop,join,6,7,cast_info AS ci|info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|name AS n|title AS t,1.0,1.0,1.0,1.0,1.0,0.0,exact,36492.76,82.975
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0001,Seq Scan,scan,0,1,name AS n,237303.0,245338.0,1.0,245338.0,1.0338596646481502,-0.014461591944404585,under,11144.0,42.295
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0002,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0003,Bitmap Heap Scan,scan,0,1,movie_info_idx AS mi_idx,100479.0,307980.0,1.0,307980.0,3.0651180843758397,-0.48644721047106065,under,8644.86,61.582
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0004,Nested Loop,join,1,2,info_type AS it2|movie_info_idx AS mi_idx,16077.0,307980.0,1.0,307980.0,19.15655905952603,-1.282317502881132,under,9650.97,78.582
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0005,Index Scan,scan,0,1,title AS t,1781.0,1521.0,1.0,1521.0,1.170940170940171,0.06853470541024514,over,7256.6,1.521
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0006,Hash Join,join,2,3,info_type AS it2|movie_info_idx AS mi_idx|title AS t,81.0,1354.0,1.0,1354.0,16.71604938271605,-1.2231336454704758,under,16990.92,96.826
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0007,Index Scan,scan,0,1,movie_info AS mi,1.0,1.0,1354.0,1354.0,1.0,0.0,exact,1.38,0.008
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0008,Nested Loop,join,3,4,info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|title AS t,39.0,1624.0,1.0,1624.0,41.64102564102564,-1.6195214178786572,under,17103.53,108.302
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0009,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.008
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0010,Hash Join,join,4,5,info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|title AS t,2.0,1354.0,1.0,1354.0,677.0,-2.8305886686851442,under,17105.02,108.567
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0011,Index Scan,scan,0,1,cast_info AS ci,2.0,2.0,1354.0,2708.0,1.0,0.0,exact,1.36,0.007
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0012,Nested Loop,join,5,6,cast_info AS ci|info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|title AS t,3.0,2236.0,1.0,2236.0,745.3333333333334,-2.872350544494723,under,17107.78,118.951
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,18b:0013,Hash Join,join,6,7,cast_info AS ci|info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|name AS n|title AS t,2.0,1799.0,1.0,1799.0,899.5,-2.9540011676815703,under,29141.72,174.141
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0001,Seq Scan,scan,0,1,title AS t,351455.0,351455.0,1.0,351455.0,1.0,0.0,exact,7058.55,16.468
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0002,Seq Scan,scan,0,1,info_type AS it2,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0003,Bitmap Heap Scan,scan,0,1,movie_info_idx AS mi_idx,175792.0,10.0,1.0,10.0,17579.2,4.2449991071717115,over,8224.21,0.031
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0004,Nested Loop,join,1,2,info_type AS it2|movie_info_idx AS mi_idx,28127.0,10.0,1.0,10.0,2812.7,3.4491234131845605,over,9983.45,0.038
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0005,Index Scan,scan,0,1,movie_info AS mi,1.0,1.0,10.0,10.0,1.0,0.0,exact,1.27,0.038
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0006,Nested Loop,join,2,3,info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx,29729.0,14.0,1.0,14.0,2123.5,3.327052265326698,over,46021.63,0.422
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0007,Seq Scan,scan,0,1,info_type AS it1,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.008
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0008,Hash Join,join,3,4,info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx,1189.0,10.0,1.0,10.0,118.9,2.0751818546186915,over,46146.33,0.447
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0009,Hash Join,join,4,5,info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|title AS t,1189.0,10.0,1.0,10.0,118.9,2.0751818546186915,over,54549.59,35.165
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0010,Index Scan,scan,0,1,cast_info AS ci,2.0,1.0,10.0,10.0,2.0,0.3010299956639812,over,1.18,0.024
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0011,Nested Loop,join,5,6,cast_info AS ci|info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|title AS t,2510.0,8.0,1.0,8.0,313.75,2.4965837344890947,over,55986.84,35.409
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0012,Seq Scan,scan,0,1,name AS n,245520.0,245338.0,1.0,245338.0,1.0007418337151195,0.0003220548481578285,over,11144.0,43.893
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,18c:0013,Hash Join,join,6,7,cast_info AS ci|info_type AS it1|info_type AS it2|movie_info AS mi|movie_info_idx AS mi_idx|name AS n|title AS t,1284.0,7.0,1.0,7.0,183.42857142857142,2.2634669837185775,over,72192.09,111.002
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0001,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,74.937
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0002,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.15,0.011
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0003,Seq Scan,scan,0,1,name AS n,22.0,1.0,1.0,1.0,22.0,1.3424226808222062,over,12344.0,43.84
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0004,Index Only Scan,scan,0,1,aka_name AS an,1.0,1.0,1.0,1.0,1.0,0.0,exact,4.49,0.014
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0005,Nested Loop,join,1,2,aka_name AS an|name AS n,3.0,1.0,1.0,1.0,3.0,0.47712125471966244,over,12443.04,43.855
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0006,Index Scan,scan,0,1,cast_info AS ci,4.0,6.0,1.0,6.0,1.5,-0.17609125905568127,under,6.52,0.583
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0007,Nested Loop,join,2,3,aka_name AS an|cast_info AS ci|name AS n,7.0,6.0,1.0,6.0,1.1666666666666667,0.06694678963061322,over,12462.74,44.44
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0008,Nested Loop,join,3,4,aka_name AS an|cast_info AS ci|name AS n|role_type AS rt,1.0,6.0,1.0,6.0,6.0,-0.7781512503836436,under,12463.98,44.453
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0009,Hash Join,join,4,5,aka_name AS an|cast_info AS ci|char_name AS chn|name AS n|role_type AS rt,1.0,6.0,1.0,6.0,6.0,-0.7781512503836436,under,45738.65,187.163
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0010,Index Scan,scan,0,1,movie_companies AS mc,1.0,1.0,6.0,6.0,1.0,0.0,exact,0.73,0.02
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0011,Nested Loop,join,5,6,aka_name AS an|cast_info AS ci|char_name AS chn|movie_companies AS mc|name AS n|role_type AS rt,1.0,7.0,1.0,7.0,7.0,-0.8450980400142569,under,45739.39,187.291
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0012,Seq Scan,scan,0,1,company_name AS cn,95.0,95.0,7.0,665.0,1.0,0.0,exact,395.04,1.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0013,Nested Loop,join,6,7,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|name AS n|role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,46135.62,194.348
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0014,Index Scan,scan,0,1,movie_info AS mi,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.99,0.044
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0015,Nested Loop,join,7,8,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|movie_info AS mi|name AS n|role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,46137.61,194.393
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0016,Seq Scan,scan,0,1,info_type AS it,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.31,0.008
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0017,Nested Loop,join,8,9,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|info_type AS it|movie_companies AS mc|movie_info AS mi|name AS n|role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,46138.94,194.402
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0018,Bitmap Heap Scan,scan,0,1,title AS t,8517.0,8471.0,1.0,8471.0,1.005430291583048,0.002351965504340161,over,8408.86,1.865
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,19a:0019,Nested Loop,join,9,10,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|info_type AS it|movie_companies AS mc|movie_info AS mi|name AS n|role_type AS rt|title AS t,1.0,1.0,1.0,1.0,1.0,0.0,exact,54654.26,196.587
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0001,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,75.454
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0002,Bitmap Heap Scan,scan,0,1,title AS t,1.0,1.0,1.0,1.0,1.0,0.0,exact,8520.94,1.051
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0003,Index Scan,scan,0,1,movie_companies AS mc,1.0,1.0,1.0,1.0,1.0,0.0,exact,9.38,0.023
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0004,Nested Loop,join,1,2,movie_companies AS mc|title AS t,1.0,1.0,1.0,1.0,1.0,0.0,exact,8530.33,1.077
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0005,Index Scan,scan,0,1,movie_info AS mi,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,5.77,0.035
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0006,Nested Loop,join,2,3,movie_companies AS mc|movie_info AS mi|title AS t,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,8536.11,1.114
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0007,Index Scan,scan,0,1,cast_info AS ci,1.0,1.0,5.0,5.0,1.0,0.0,exact,1.34,0.01
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0008,Nested Loop,join,3,4,cast_info AS ci|movie_companies AS mc|movie_info AS mi|title AS t,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,8537.46,1.168
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0009,Hash Join,join,4,5,cast_info AS ci|char_name AS chn|movie_companies AS mc|movie_info AS mi|title AS t,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,41812.13,144.257
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0010,Index Only Scan,scan,0,1,aka_name AS an,1.0,1.0,5.0,5.0,1.0,0.0,exact,0.35,0.006
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0011,Nested Loop,join,5,6,aka_name AS an|cast_info AS ci|char_name AS chn|movie_companies AS mc|movie_info AS mi|title AS t,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,41812.49,144.295
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0012,Seq Scan,scan,0,1,company_name AS cn,8157.0,8157.0,5.0,40785.0,1.0,0.0,exact,395.04,1.272
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0013,Nested Loop,join,6,7,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|movie_companies AS mc|movie_info AS mi|title AS t,1.0,5.0,1.0,5.0,5.0,-0.6989700043360187,under,42309.49,151.959
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0014,Seq Scan,scan,0,1,info_type AS it,1.0,1.0,5.0,5.0,1.0,0.0,exact,1.31,0.003
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0015,Nested Loop,join,7,8,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|info_type AS it|movie_companies AS mc|movie_info AS mi|title AS t,1.0,4.0,1.0,4.0,4.0,-0.6020599913279624,under,42310.81,151.983
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0016,Seq Scan,scan,0,1,name AS n,25.0,1.0,4.0,4.0,25.0,1.3979400086720377,over,12344.0,44.351
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0017,Nested Loop,join,8,9,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|info_type AS it|movie_companies AS mc|movie_info AS mi|name AS n|title AS t,1.0,4.0,1.0,4.0,4.0,-0.6020599913279624,under,54655.13,329.391
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0018,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,4.0,4.0,1.0,0.0,exact,1.15,0.006
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,19b:0019,Nested Loop,join,9,10,aka_name AS an|cast_info AS ci|char_name AS chn|company_name AS cn|info_type AS it|movie_companies AS mc|movie_info AS mi|name AS n|role_type AS rt|title AS t,1.0,4.0,1.0,4.0,4.0,-0.6020599913279624,under,54656.29,329.423
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0001,Seq Scan,scan,0,1,char_name AS chn,1483829.0,1483829.0,1.0,1483829.0,1.0,0.0,exact,27710.29,77.037
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0002,Seq Scan,scan,0,1,title AS t,349674.0,349934.0,1.0,349934.0,1.000743549706298,-0.00032279954058071737,under,7937.19,30.424
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0003,Seq Scan,scan,0,1,role_type AS rt,1.0,1.0,1.0,1.0,1.0,0.0,exact,1.15,0.011
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0004,Bitmap Heap Scan,scan,0,1,cast_info AS ci,9764.0,47511.0,1.0,47511.0,4.86593609176567,-0.6871664006951324,under,47913.4,159.23
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0005,Nested Loop,join,1,2,cast_info AS ci|role_type AS rt,8950.0,47511.0,1.0,47511.0,5.308491620111732,-0.7249711361243714,under,48012.19,162.063
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0006,Seq Scan,scan,0,1,name AS n,200766.0,203026.0,1.0,203026.0,1.0112568861261368,-0.004861491946806557,under,12344.0,54.224
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,19c:0007,Seq Scan,scan,0,1,aka_name AS an,73735.0,73735.0,1.0,73735.0,1.0,0.0,exact,1665.35,8.183
