dataset,query_mode,workload,query_id,method,seed,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,zero_estimate_flag
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,MSCN,3,28,7.993781089782715,3.5027228898960368,-0.5444057804380427,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,32a,MSCN,3,1,1.0539480447769165,1.0539480447769165,0.022819202505717437,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,32b,MSCN,3,1,1.0539480447769165,1.0539480447769165,0.022819202505717437,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,MSCN,3,319,1445.4761962890625,4.531273342598942,0.6562202611643494,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,MSCN,3,495,2405.86669921875,4.860336766098484,0.6866663619765361,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,MSCN,3,2919,6023.33154296875,2.0634914501434567,0.3146026737643384,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,MSCN,3,2,1.0368832349777222,1.9288574957458646,-0.2853001430936826,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,MSCN,3,1,1.3169981241226196,1.3169981241226196,0.11958515637121796,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,MSCN,3,3,1.076704978942871,2.7862785616032495,-0.44502453337994385,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,04,MSCN,3,3,1.076704978942871,2.7862785616032495,-0.44502453337994385,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,05,MSCN,3,1712,105.15074920654297,16.28138660845102,-1.211691388928797,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,06,MSCN,3,2,1.0088189840316772,1.9825162211035467,-0.2972167494357652,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,07,MSCN,3,2,1.0088189840316772,1.9825162211035467,-0.2972167494357652,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,08,MSCN,3,146214,2.5647799968719482,57008.39845067618,-4.755938840446269,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,09,MSCN,3,6800,709.7517700195312,9.580814430111072,-0.9814024284385892,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,10,MSCN,3,32,47.737937927246094,1.4918105602264404,0.17371367710994365,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,11,MSCN,3,7039391,44442.609375,158.3928373917626,-2.199735538670357,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,12,MSCN,3,32,171.53140258789062,5.360356330871582,0.7291936604740278,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,13,MSCN,3,310,583.0818481445312,1.880909187563004,0.2743678278245158,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,14,MSCN,3,17,19.177669525146484,1.128098207361558,0.052346909096481924,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,15,MSCN,3,1235222,87.46053314208984,14123.193120641487,-4.1499328976999745,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,MSCN,3,1,5.071837902069092,5.071837902069092,0.7051653648733043,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,MSCN,3,79266553,5154.14208984375,15379.19436800063,-4.186933585745269,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,MSCN,3,3,231.3472137451172,77.11573791503906,1.887143018675763,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,MSCN,3,13995,215.85226440429688,64.83601197616812,-1.8118162938074271,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,MSCN,3,339,11.366337776184082,29.824909894047632,-1.4745791402693866,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,MSCN,3,660,5.141258716583252,128.3732323897948,-2.1084744767132735,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,MSCN,3,228,1311.402099609375,5.751763594777961,0.7598010276541511,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,MSCN,3,7,328.99151611328125,46.998788016183035,1.672086658687408,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,MSCN,3,145,274.7325134277344,1.8947069891567887,0.27754205713707947,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,MSCN,3,24,51.78738784790039,2.1578078269958496,0.33401276407645814,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,MSCN,3,384650,206596.8125,1.8618389865042084,-0.2699421200951984,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,MSCN,3,2,3.754399061203003,1.8771995306015015,0.27351043694403515,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,MSCN,3,36344,214.09967041015625,169.75271344591454,-2.2298167250743015,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,MSCN,3,1,1173.258544921875,1173.258544921875,3.0693937258923354,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,30,MSCN,3,2,3.754399061203003,1.8771995306015015,0.27351043694403515,over,False
