dataset,query_mode,workload,query_id,method,seed,actual_runtime,predicted_value,q_error,signed_log10_error,bias,prediction_policy
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,63,ZeroShot pretrained,2,0.08067299425601959,0.7771393656730652,9.633203438647353,0.9837707320238387,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,57,ZeroShot pretrained,2,0.04372899979352951,0.686893105506897,15.707953732079995,1.196119613381934,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,05,ZeroShot pretrained,2,0.034324999898672104,0.21611422300338745,6.296117221889578,0.7990728051746876,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,08,ZeroShot pretrained,2,4.9881486892700195,0.30265331268310547,16.48139465267603,-1.2169939588376724,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,69,ZeroShot pretrained,2,0.6409739851951599,1.1589984893798828,1.8081833524444801,0.25724246646981924,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,31,ZeroShot pretrained,2,0.07613600045442581,0.1957973837852478,2.5716793976123036,0.4102168256337836,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,61,ZeroShot pretrained,2,0.046126000583171844,0.7574535012245178,16.421399896978286,1.2154101772424997,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,28,ZeroShot pretrained,2,0.9948839545249939,0.4205271303653717,2.3658020676587426,-0.37397840702081564,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,25,ZeroShot pretrained,2,0.6099640130996704,0.27343958616256714,2.2307085146663095,-0.3484428249936685,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,11,ZeroShot pretrained,2,0.04190799966454506,0.1872963309288025,4.469226220006366,0.6502323380154597,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,15,ZeroShot pretrained,2,0.16551099717617035,0.539364755153656,3.258785001334714,0.5130557087885501,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,68,ZeroShot pretrained,2,0.648061990737915,1.0200220346450806,1.573957505953456,0.1969930030045892,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,67,ZeroShot pretrained,2,0.04031800106167793,0.6714152693748474,16.652990021695917,1.2214922218267168,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,60,ZeroShot pretrained,2,10.437602996826172,0.1686919927597046,61.87373108867204,-1.791506305487669,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,38,ZeroShot pretrained,2,0.09750499576330185,0.62599778175354,6.420161109213118,0.807545926505664,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,53,ZeroShot pretrained,2,0.25834399461746216,0.5850896835327148,2.264769825205634,0.35502407004744474,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,23,ZeroShot pretrained,2,0.271138995885849,0.6860158443450928,2.530126078337729,0.40314216297901684,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,55,ZeroShot pretrained,2,0.1808210015296936,0.5604284405708313,3.099354808511003,0.4912712963290132,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,06,ZeroShot pretrained,2,5.159828186035156,0.31699395179748535,16.277371087923985,-1.2115842645457375,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,14,ZeroShot pretrained,2,1.9199589490890503,0.11838539689779282,16.21786976603739,-1.209993808592024,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,65,ZeroShot pretrained,2,0.022262999787926674,0.36259785294532776,16.28701686202986,1.21184154600282,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,45,ZeroShot pretrained,2,0.033309999853372574,0.5043176412582397,15.14012739352143,1.1801295294619814,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,24,ZeroShot pretrained,2,0.28251299262046814,0.6860158443450928,2.4282629906041033,0.3852957207816962,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,44,ZeroShot pretrained,2,0.045983001589775085,0.4251147210597992,9.245040696828493,0.9659088272711944,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,09,ZeroShot pretrained,2,0.040794000029563904,0.18699967861175537,4.58399957043277,0.6612445682615399,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,51,ZeroShot pretrained,2,0.007946000434458256,0.5047732591629028,63.52545073794989,1.8029477552227604,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,54,ZeroShot pretrained,2,0.2022480070590973,0.5796862840652466,2.8662150618663995,0.4573087738762911,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,21,ZeroShot pretrained,2,0.007508999668061733,0.2148318886756897,28.60992118423469,1.4565166613949478,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,10,ZeroShot pretrained,2,0.04104600101709366,0.18658846616744995,4.54583787808574,0.6576139430677324,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,48,ZeroShot pretrained,2,2.1884961128234863,1.7643232345581055,1.2404167614851025,-0.09356762613293282,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,17,ZeroShot pretrained,2,0.14383500814437866,0.539364755153656,3.749885108722995,0.5740179617511865,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,49,ZeroShot pretrained,2,1.753983974456787,0.63701993227005,2.7534208673916747,-0.4398725994848238,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,33,ZeroShot pretrained,2,1.137706995010376,0.26526376605033875,4.288964949681349,-0.6323524971082319,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,03,ZeroShot pretrained,2,0.04232800006866455,0.18038658797740936,4.261637395690467,0.6295764947094654,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,07,ZeroShot pretrained,2,5.14677095413208,0.3169916272163391,16.236299360107495,-1.210487050112865,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,58,ZeroShot pretrained,2,9.324043273925781,0.16350948810577393,57.02447840760212,-1.7560613215552414,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,13,ZeroShot pretrained,2,1.9502249956130981,0.1143936738371849,17.048364041431427,-1.2316827104917414,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,36,ZeroShot pretrained,2,0.003336999798193574,0.3822287917137146,114.54264753645953,2.0589672171672753,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,27,ZeroShot pretrained,2,0.037404000759124756,0.41504108905792236,11.096168341208076,1.045173036845254,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,37,ZeroShot pretrained,2,0.6586079597473145,6.117027282714844,9.287812563124412,0.9679134423439799,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,46,ZeroShot pretrained,2,0.0037980000488460064,0.5164424777030945,135.97748053215864,2.133466990058289,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,34,ZeroShot pretrained,2,0.0019520000787451863,0.4416886568069458,226.27491751480778,2.3546364152510533,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,66,ZeroShot pretrained,2,0.04225099831819534,0.6501520872116089,15.38785148495822,1.1871779860845844,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,42,ZeroShot pretrained,2,3.5520248413085938,0.14960911870002747,23.74203439050098,-1.3755179297286868,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,35,ZeroShot pretrained,2,0.035638000816106796,0.46523529291152954,13.05447225595396,1.1157593195936801,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,29,ZeroShot pretrained,2,0.9947109818458557,0.42052751779556274,2.365388564962898,-0.37390249296304057,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,59,ZeroShot pretrained,2,0.4288119971752167,0.848758339881897,1.9793250782931948,0.29651712726088064,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,19,ZeroShot pretrained,2,4.829964637756348,0.2755581736564636,17.527930939830622,-1.2437306534327512,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,70,ZeroShot pretrained,2,0.05218500271439552,0.7769420146942139,14.888224092779254,1.1728428970333118,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,18,ZeroShot pretrained,2,0.13551199436187744,0.5224989056587219,3.8557391773263774,0.5861076482393395,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,50,ZeroShot pretrained,2,1.7763710021972656,0.862659215927124,2.059180461299715,-0.31369440874155896,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,20,ZeroShot pretrained,2,0.007791999727487564,0.2148318886756897,27.570828566361026,1.4404498178428573,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,47,ZeroShot pretrained,2,0.03329499810934067,0.5043932199478149,15.149219059613406,1.1803902455880122,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,02,ZeroShot pretrained,2,0.0008009999874047935,0.15678471326828003,195.73622438656238,2.291671206829999,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,22,ZeroShot pretrained,2,0.007481999695301056,0.2148318886756897,28.7131645849455,1.458081060348815,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,41,ZeroShot pretrained,2,3.607234001159668,0.15777868032455444,22.86261992900121,-1.3591259966415792,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,43,ZeroShot pretrained,2,3.6187350749969482,0.1528857946395874,23.669531126340058,-1.374189655003013,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,12,ZeroShot pretrained,2,1.9611109495162964,0.11439380794763565,17.143506145140353,-1.23409964744525,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,40,ZeroShot pretrained,2,0.040581002831459045,0.35492396354675293,8.746061920175382,0.941812547728172,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,26,ZeroShot pretrained,2,0.8752490282058716,0.5577824711799622,1.5691583608827364,-0.19566677519112682,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,52,ZeroShot pretrained,2,0.007985000498592854,0.5044903755187988,63.179755042933984,1.8005779377497522,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,16,ZeroShot pretrained,2,4.988101959228516,0.2882053852081299,17.307455777158072,-1.2382332306049668,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,13c,ZeroShot pretrained,2,0.5345999598503113,0.15259408950805664,3.5034119707636884,-0.5444912095727433,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,2c,ZeroShot pretrained,2,0.5220770239830017,0.33825087547302246,1.5434609688826677,-0.18849565149663244,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,1b,ZeroShot pretrained,2,0.0020699999295175076,0.13814635574817657,66.73737219903059,1.8243691021999762,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,14c,ZeroShot pretrained,2,0.3827569782733917,0.7570796012878418,1.9779642025156827,0.2962184274074766,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,5b,ZeroShot pretrained,2,1.1953539848327637,0.770073413848877,1.5522597759326695,-0.19096440365749232,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,7b,ZeroShot pretrained,2,0.44978100061416626,0.6365166902542114,1.4151702481542388,0.15080868960329005,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,ZeroShot pretrained,2,0.18505200743675232,0.9774771928787231,5.2821755700910655,0.7228128322844855,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,7a,ZeroShot pretrained,2,0.08039499819278717,0.39648765325546265,4.9317452847587075,0.6930006380209378,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,ZeroShot pretrained,2,0.5076590180397034,0.6104530096054077,1.2024862908229967,0.08008013381604595,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,ZeroShot pretrained,2,3.0272581577301025,0.1776423156261444,17.041312184317007,-1.2315030324768863,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,ZeroShot pretrained,2,0.5039219856262207,0.8892331123352051,1.7646245603476909,0.24665231951796382,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6f,ZeroShot pretrained,2,0.15581700205802917,0.6610164642333984,4.2422614702035135,0.6275974325838986,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,28a,ZeroShot pretrained,2,11.394028663635254,0.478714257478714,23.801314637347915,-1.3766009454589498,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17a,ZeroShot pretrained,2,0.15565899014472961,0.4546251893043518,2.920648456485858,0.4654792863141075,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,ZeroShot pretrained,2,30.4758358001709,0.5932018160820007,51.37515593168396,-1.7107531530382303,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,19d,ZeroShot pretrained,2,0.6368699669837952,16.94363021850586,26.6045363997153,1.4249556954802611,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,1a,ZeroShot pretrained,2,0.0371209979057312,0.750733494758606,20.223957789741917,1.3058661501692759,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6a,ZeroShot pretrained,2,0.2767240107059479,0.4133348762989044,1.493671890792743,0.17425520814349918,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,2a,ZeroShot pretrained,2,0.489346981048584,0.338238000869751,1.4467534097004735,-0.16039451457963547,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6c,ZeroShot pretrained,2,0.47968199849128723,0.5709673762321472,1.19030394725667,0.07565787379699998,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,ZeroShot pretrained,2,0.14744900166988373,0.6079249382019043,4.122950520634636,0.6152081228818127,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,15d,ZeroShot pretrained,2,7.351405620574951,2.8536267280578613,2.576162308928966,-0.41097322190655927,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,ZeroShot pretrained,2,0.1326170116662979,0.6364844441413879,4.799417783164679,0.6811885563557852,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,ZeroShot pretrained,2,0.08465799689292908,0.1291196644306183,1.5251915846050796,0.18332440034562744,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,ZeroShot pretrained,2,3.735563039779663,0.9996464848518372,3.7368840849106078,-0.5725096265987794,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,ZeroShot pretrained,2,0.1547660082578659,0.6062054634094238,3.9169160607889086,0.5929442647501135,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,ZeroShot pretrained,2,0.08513399958610535,0.7176153659820557,8.429245301182554,0.9257886925127286,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6e,ZeroShot pretrained,2,0.26443302631378174,0.41324958205223083,1.562775980795456,0.19389672768190228,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,ZeroShot pretrained,2,0.2197510004043579,1.0566977262496948,4.8086139508138475,0.6820199120787603,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,ZeroShot pretrained,2,0.19030000269412994,0.9133282899856567,4.799412911484052,0.6811881155220877,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,ZeroShot pretrained,2,29.81500816345215,0.5838378667831421,51.06727374113007,-1.7081426733874148,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,28c,ZeroShot pretrained,2,0.3435100018978119,0.3560331463813782,1.0364564187778489,0.015551045472605135,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,3b,ZeroShot pretrained,2,0.8418209552764893,2.121521472930908,2.5201575936466343,0.40142769947643286,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,1c,ZeroShot pretrained,2,0.04472099989652634,0.7931023240089417,17.734449718118796,1.248817717302341,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,28b,ZeroShot pretrained,2,0.1476600021123886,0.7456619739532471,5.049857532750816,0.7032791259180782,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,26b,ZeroShot pretrained,2,0.3529670238494873,0.527147114276886,1.4934741170089385,0.17419770036659601,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,29b,ZeroShot pretrained,2,0.30183500051498413,0.3261081576347351,1.0804186296431386,0.033592064113580795,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17c,ZeroShot pretrained,2,0.08275499939918518,0.6514195203781128,7.871663647000491,0.8960665285924285,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,13b,ZeroShot pretrained,2,0.5615339875221252,0.15213587880134583,3.691003016161352,-0.5671444000863904,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,ZeroShot pretrained,2,0.2937670052051544,0.9274024963378906,3.1569321261597505,0.4992652446888081,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,14a,ZeroShot pretrained,2,0.34911200404167175,0.6866483092308044,1.9668424496478867,0.29376957293970696,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,ZeroShot pretrained,2,0.2743160128593445,5.286011695861816,19.26978903186457,1.284876959969484,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,26a,ZeroShot pretrained,2,0.3056339919567108,0.61069655418396,1.9981303462818278,0.3006238156339504,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,ZeroShot pretrained,2,0.12039300054311752,0.833006739616394,6.919062867928616,0.8400472767041509,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,ZeroShot pretrained,2,0.23079699277877808,1.004979133605957,4.3543857374660115,0.6389268988053536,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,16d,ZeroShot pretrained,2,0.16920700669288635,0.741480827331543,4.382092927613475,0.6416815830653588,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,ZeroShot pretrained,2,156.41476440429688,0.43707916140556335,357.8636965928478,-2.5537176437124924,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,ZeroShot pretrained,2,0.2408280074596405,2.4767839908599854,10.284451617509896,1.0121811394105364,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,20c,ZeroShot pretrained,2,0.3021239936351776,0.6528812646865845,2.1609712516740895,0.33464898931621,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,ZeroShot pretrained,2,0.22092799842357635,1.5622453689575195,7.071287388220889,0.8494984880122229,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,26c,ZeroShot pretrained,2,0.29907500743865967,0.5557794570922852,1.8583279888617097,0.2691223679900215,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,ZeroShot pretrained,2,78.69600677490234,0.6487274169921875,121.30827943078913,-2.083890442980312,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,16c,ZeroShot pretrained,2,0.5696699619293213,0.5454088449478149,1.0444824413946343,-0.01890114353172594,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6d,ZeroShot pretrained,2,0.1027269959449768,0.3462512493133545,3.370596464232396,0.527706760872329,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,ZeroShot pretrained,2,0.1111299991607666,1.2751076221466064,11.474018102906376,1.0597155307465393,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,20a,ZeroShot pretrained,2,0.377126008272171,0.6472620964050293,1.716301931469817,0.2345936912263498,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,ZeroShot pretrained,2,0.7249169945716858,0.9114781618118286,1.2573552125790233,0.09945798657229724,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,ZeroShot pretrained,2,1.4856419563293457,0.17424950003623962,8.525946737410258,-0.9307426152309973,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,21a,ZeroShot pretrained,2,0.0252119991928339,0.8880041837692261,35.22149025062744,1.546807727381741,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
