dataset,query_mode,workload,method,subplan_query_id,source_workload,source_query_id,node_id,parent_id,depth,node_type,join_type,relation_name,alias,aliases,tables,table_count,plan_rows,actual_rows_per_loop,actual_loops,actual_total_rows,postgres_q_error_per_loop,postgres_q_error_total,logical_count,label_source,count_ms,count_error,sql_hash,sql_path,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00018,job_exact,1b,1b:0013,1b:0012,3,Seq Scan,,company_type,ct,ct,company_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.566,,cdb019ca83dca23b39435a9668111172c514c7ea3e9d733632b62656fb983812,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00018.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00019,job_exact,1c,1c:0002,1c:0001,1,Hash Join,Inner,,,ct it mc mi_idx t,company_type info_type movie_companies movie_info_idx title,5,2074.0,6.0,1.0,6.0,345.6666666666667,345.6666666666667,6,exact_logical_count,29.305,,d88872add38304b796a49db9fa48e0958e0539bf38e531e6b7d1ed3cdc8ad3ed,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00019.sql,6,2074.0,345.6666666666667,2.5386575016693786,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00020,job_exact,1c,1c:0003,1c:0002,2,Seq Scan,,title,t,t,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,14.096,,9be0449e91e2a1f276e33ccdb66259672d9cf53b86b365546308f315a9b2336c,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00020.sql,351455,351455.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00021,job_exact,1c,1c:0005,1c:0004,3,Hash Join,Inner,,,ct it mc mi_idx,company_type info_type movie_companies movie_info_idx,4,2074.0,6.0,1.0,6.0,345.6666666666667,345.6666666666667,6,exact_logical_count,0.585,,8587d211b921589fd51fc19440fc15c3d3b37836ea09ef4108ddc4f1e88a2acf,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00021.sql,6,2074.0,345.6666666666667,2.5386575016693786,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00022,job_exact,1c,1c:0006,1c:0005,4,Nested Loop,Inner,,,it mc mi_idx,info_type movie_companies movie_info_idx,3,8296.0,6.0,1.0,6.0,1382.6666666666667,1382.6666666666667,6,exact_logical_count,0.436,,95ca6e8ba444549c381ca1d27028134b360f812dbf5ffa8c912ab4fec841d002,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00022.sql,6,8296.0,1382.6666666666667,3.140717492997341,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00023,job_exact,1c,1c:0007,1c:0006,5,Nested Loop,Inner,,,it mi_idx,info_type movie_info_idx,2,28127.0,10.0,1.0,10.0,2812.7,2812.7,10,exact_logical_count,0.306,,139894a28debd5a5000119c865155916d7c70435a64c7289814a8d585a9e3f30,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00023.sql,10,28127.0,2812.7,3.4491234131845605,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00024,job_exact,1c,1c:0008,1c:0007,6,Seq Scan,,info_type,it,it,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.242,,509125e50c3365ebb1685b2c765b3fe0f53e94b9952ee67c47ba61b99d8e75e1,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00024.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00025,job_exact,1c,1c:0009,1c:0007,6,Bitmap Heap Scan,,movie_info_idx,mi_idx,mi_idx,movie_info_idx,1,175792.0,10.0,1.0,10.0,17579.2,17579.2,703170,exact_logical_count,27.632,,cb99a2dc24092a1eb888252d6c3b44f214aef80fffe3f6a075444ca63583587d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00025.sql,703170,175792.0,4.000011377082006,-0.6020612265771895,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00026,job_exact,1c,1c:0011,1c:0006,5,Index Scan,,movie_companies,mc,mc,movie_companies,1,1.0,1.0,10.0,10.0,1.0,10.0,176168,exact_logical_count,76.753,,4b4bc131f2f8b26fc21bba1e94cea9a329b06fc1f824674f587c462ce30db95e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00026.sql,176168,1.0,176168.0,-5.245927023908369,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00027,job_exact,1c,1c:0013,1c:0012,5,Seq Scan,,company_type,ct,ct,company_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.566,,cdb019ca83dca23b39435a9668111172c514c7ea3e9d733632b62656fb983812,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00027.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00028,job_exact,1d,1d:0002,1d:0001,1,Hash Join,Inner,,,ct it mc mi_idx t,company_type info_type movie_companies movie_info_idx title,5,9217.0,4.0,1.0,4.0,2304.25,2304.25,4,exact_logical_count,32.757,,20b1e3cffc9fabca3bf9438f3c81a19353a7e91bfda75fb66037b1fe835ef82e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00028.sql,4,9217.0,2304.25,3.362529596161941,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00029,job_exact,1d,1d:0003,1d:0002,2,Seq Scan,,title,t,t,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,14.096,,9be0449e91e2a1f276e33ccdb66259672d9cf53b86b365546308f315a9b2336c,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00029.sql,351455,351455.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00030,job_exact,1d,1d:0005,1d:0004,3,Hash Join,Inner,,,ct it mc mi_idx,company_type info_type movie_companies movie_info_idx,4,9217.0,4.0,1.0,4.0,2304.25,2304.25,4,exact_logical_count,0.663,,1f4389c2b494f617d9fe6d4472538bec699cf890ec99dfb87cd413cf3705df92,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00030.sql,4,9217.0,2304.25,3.362529596161941,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00031,job_exact,1d,1d:0006,1d:0005,4,Nested Loop,Inner,,,it mc mi_idx,info_type movie_companies movie_info_idx,3,36868.0,11.0,1.0,11.0,3351.6363636363635,3351.6363636363635,11,exact_logical_count,0.413,,469d109a7d4fd7fc9e708c0cf0fd48f88b53c0d3edadafb6dd3a8125fffb6094,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00031.sql,11,36868.0,3351.6363636363635,3.5252568936596407,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00032,job_exact,1d,1d:0007,1d:0006,5,Nested Loop,Inner,,,it mi_idx,info_type movie_info_idx,2,28127.0,10.0,1.0,10.0,2812.7,2812.7,10,exact_logical_count,0.306,,139894a28debd5a5000119c865155916d7c70435a64c7289814a8d585a9e3f30,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00032.sql,10,28127.0,2812.7,3.4491234131845605,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00033,job_exact,1d,1d:0008,1d:0007,6,Seq Scan,,info_type,it,it,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.242,,509125e50c3365ebb1685b2c765b3fe0f53e94b9952ee67c47ba61b99d8e75e1,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00033.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00034,job_exact,1d,1d:0009,1d:0007,6,Bitmap Heap Scan,,movie_info_idx,mi_idx,mi_idx,movie_info_idx,1,175792.0,10.0,1.0,10.0,17579.2,17579.2,703170,exact_logical_count,27.632,,cb99a2dc24092a1eb888252d6c3b44f214aef80fffe3f6a075444ca63583587d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00034.sql,703170,175792.0,4.000011377082006,-0.6020612265771895,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00035,job_exact,1d,1d:0011,1d:0006,5,Index Scan,,movie_companies,mc,mc,movie_companies,1,1.0,1.0,10.0,10.0,1.0,10.0,457643,exact_logical_count,59.669,,e3305c7718842a0f9fde6bcf948309165fbcce579b596cf604c827fb9d686851,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00035.sql,457643,1.0,457643.0,-5.660526823882349,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00036,job_exact,1d,1d:0013,1d:0012,5,Seq Scan,,company_type,ct,ct,company_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.263,,a0965fe2904df315d6e7002783e757c16b1b8c3bcf9a06d9db4a9f829240a110,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00036.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00037,job_exact,2a,2a:0002,2a:0001,1,Nested Loop,Inner,,,cn k mc mk t,company_name keyword movie_companies movie_keyword title,5,1.0,33006.0,1.0,33006.0,33006.0,33006.0,33006,exact_logical_count,313.557,,333f02ab83ce1ad20bcd3ebbd1b9ab1a3dfefa0fd47f85f0488e79bc37947178,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00037.sql,33006,1.0,33006.0,-4.51859289533341,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00038,job_exact,2a,2a:0003,2a:0002,2,Nested Loop,Inner,,,k mc mk t,keyword movie_companies movie_keyword title,4,227.0,290910.0,1.0,290910.0,1281.5418502202642,1281.5418502202642,290910,exact_logical_count,184.905,,4dee3e2f8989f088e8cb8043379a9fd9e149f785333b42cf66d9be289f753133,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00038.sql,290910,227.0,1281.5418502202642,-3.1077327931366936,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00039,job_exact,2a,2a:0004,2a:0003,3,Hash Join,Inner,,,k mk t,keyword movie_keyword title,3,96.0,145455.0,1.0,145455.0,1515.15625,1515.15625,145455,exact_logical_count,61.943,,5fb8908b21e948d5fdaf4603e1c917a692bb4811fd92c1a8c675b8e93d91a5b6,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00039.sql,145455,96.0,1515.15625,-3.180457421626267,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00040,job_exact,2a,2a:0005,2a:0004,4,Seq Scan,,title,t,t,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,15.686,,c7b30a7564273ee9a8a33d85d3f24cd9df05a65bdfaa539609723d98f3b8c470,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00040.sql,351455,351455.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00041,job_exact,2a,2a:0007,2a:0006,5,Nested Loop,Inner,,,k mk,keyword movie_keyword,2,96.0,145455.0,1.0,145455.0,1515.15625,1515.15625,145455,exact_logical_count,9.496,,0be8375b3f4223ccee932d105db75fdf23e027854966279a323c9c45998f5d56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00041.sql,145455,96.0,1515.15625,-3.180457421626267,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00042,job_exact,2a,2a:0008,2a:0007,6,Seq Scan,,keyword,k,k,keyword,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,1.436,,590fc4b325d07fd470f9611dc68e39aaf235ce81a25261b2c11d947aa6b7c972,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00042.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00043,job_exact,2a,2a:0009,2a:0007,6,Index Scan,,movie_keyword,mk,mk,movie_keyword,1,158.0,145455.0,1.0,145455.0,920.6012658227849,920.6012658227849,2095957,exact_logical_count,71.619,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00043.sql,2095957,158.0,13265.550632911392,-4.122725281598544,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00044,job_exact,2a,2a:0010,2a:0003,3,Index Scan,,movie_companies,mc,mc,movie_companies,1,2.0,2.0,145455.0,290910.0,1.0,145455.0,777098,exact_logical_count,28.32,,c9df25b5c60f40ed74485be44aabbd04b7f2ec90c65772e7b6453a2bfe65956f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00044.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00045,job_exact,2a,2a:0012,2a:0011,3,Seq Scan,,company_name,cn,cn,company_name,1,9.0,9.0,1.0,9.0,1.0,1.0,9,exact_logical_count,1.84,,f9124a728b8035f5612cdeeeb9368bff70fc04f7bb5f2c5b8619a4d2ca119d67,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00045.sql,9,9.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00046,job_exact,2b,2b:0002,2b:0001,1,Hash Join,Inner,,,cn k mc mk t,company_name keyword movie_companies movie_keyword title,5,17.0,3110.0,1.0,3110.0,182.94117647058823,182.94117647058823,3110,exact_logical_count,79.839,,b8c3fe60a56fa6274bdcdfe33e35d460104e2dbe3db111a0dfffa2b767216937,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00046.sql,3110,17.0,182.94117647058823,-2.2623114676485634,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00047,job_exact,2b,2b:0003,2b:0002,2,Nested Loop,Inner,,,k mc mk t,keyword movie_companies movie_keyword title,4,227.0,35164.0,1.0,35164.0,154.90748898678413,154.90748898678413,35164,exact_logical_count,53.226,,3b15190ec1b98bbc31909037177b3b38c85a8d3f3a3270fac01d1a6e9ffcae46,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00047.sql,35164,227.0,154.90748898678413,-2.190072414189258,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00048,job_exact,2b,2b:0004,2b:0003,3,Hash Join,Inner,,,k mk t,keyword movie_keyword title,3,96.0,15538.0,1.0,15538.0,161.85416666666666,161.85416666666666,15538,exact_logical_count,31.779,,a682c54da3faabb2287435c01506cd8e1fda8379adbee5284a0de44cf24e66e9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00048.sql,15538,96.0,161.85416666666666,-2.209123884072537,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00049,job_exact,2b,2b:0005,2b:0004,4,Seq Scan,,title,t,t,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,15.686,,c7b30a7564273ee9a8a33d85d3f24cd9df05a65bdfaa539609723d98f3b8c470,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00049.sql,351455,351455.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00050,job_exact,2b,2b:0007,2b:0006,5,Nested Loop,Inner,,,k mk,keyword movie_keyword,2,96.0,15538.0,1.0,15538.0,161.85416666666666,161.85416666666666,15538,exact_logical_count,2.348,,81dadfadc4fc28790f5640b3a289957419d4d59989bccd8117ded9d3acb14120,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00050.sql,15538,96.0,161.85416666666666,-2.209123884072537,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00051,job_exact,2b,2b:0008,2b:0007,6,Seq Scan,,keyword,k,k,keyword,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,1.237,,af8dd0539295f228ca0de5aedd58a5f9e5de8961caf35b427ac48d968039a1ac,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00051.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00052,job_exact,2b,2b:0009,2b:0007,6,Index Scan,,movie_keyword,mk,mk,movie_keyword,1,158.0,15538.0,1.0,15538.0,98.34177215189874,98.34177215189874,2095957,exact_logical_count,71.619,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00052.sql,2095957,158.0,13265.550632911392,-4.122725281598544,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00053,job_exact,2b,2b:0010,2b:0003,3,Index Scan,,movie_companies,mc,mc,movie_companies,1,2.0,2.0,15538.0,31076.0,1.0,15538.0,777098,exact_logical_count,28.32,,c9df25b5c60f40ed74485be44aabbd04b7f2ec90c65772e7b6453a2bfe65956f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00053.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00054,job_exact,2b,2b:0012,2b:0011,3,Seq Scan,,company_name,cn,cn,company_name,1,1362.0,1362.0,1.0,1362.0,1.0,1.0,1362,exact_logical_count,1.299,,ca99dbdda616b93192f0968b8f9c1a0b7cab50b6702cbbf29bfb9e5b20e67027,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00054.sql,1362,1362.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00055,job_exact,2c,2c:0002,2c:0001,1,Nested Loop,Inner,,,cn k mc mk t,company_name keyword movie_companies movie_keyword title,5,1.0,28320.0,1.0,28320.0,28320.0,28320.0,28320,exact_logical_count,313.751,,ae317a4282ce4cf084ff5e48a75a85adb4bef7c2bf03c906433d47b1b44f3f70,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00055.sql,28320,1.0,28320.0,-4.452093249017731,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00056,job_exact,2c,2c:0003,2c:0002,2,Nested Loop,Inner,,,k mc mk t,keyword movie_companies movie_keyword title,4,227.0,290910.0,1.0,290910.0,1281.5418502202642,1281.5418502202642,290910,exact_logical_count,184.905,,4dee3e2f8989f088e8cb8043379a9fd9e149f785333b42cf66d9be289f753133,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00056.sql,290910,227.0,1281.5418502202642,-3.1077327931366936,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00057,job_exact,2c,2c:0004,2c:0003,3,Hash Join,Inner,,,k mk t,keyword movie_keyword title,3,96.0,145455.0,1.0,145455.0,1515.15625,1515.15625,145455,exact_logical_count,61.943,,5fb8908b21e948d5fdaf4603e1c917a692bb4811fd92c1a8c675b8e93d91a5b6,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00057.sql,145455,96.0,1515.15625,-3.180457421626267,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_00058,job_exact,2c,2c:0005,2c:0004,4,Seq Scan,,title,t,t,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,15.686,,c7b30a7564273ee9a8a33d85d3f24cd9df05a65bdfaa539609723d98f3b8c470,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_00058.sql,351455,351455.0,1.0,0.0,exact
